"prec","cellID_prec","raster_nr","link_prec"
0.572647213935852,455754,45,"2010/RW2017.002_201005.tar.gz"
0.554336786270142,455756,45,"2010/RW2017.002_201005.tar.gz"
0.461399257183075,457080,45,"2010/RW2017.002_201005.tar.gz"
0.48894014954567,457082,45,"2010/RW2017.002_201005.tar.gz"
0.414110451936722,457083,45,"2010/RW2017.002_201005.tar.gz"
0.460772842168808,457085,45,"2010/RW2017.002_201005.tar.gz"
0.860956609249115,422602,54,"2010/RW2017.002_201005.tar.gz"
0.869691669940948,422604,54,"2010/RW2017.002_201005.tar.gz"
0.747799158096313,422606,54,"2010/RW2017.002_201005.tar.gz"
0.698973298072815,422607,54,"2010/RW2017.002_201005.tar.gz"
0.806232810020447,423929,54,"2010/RW2017.002_201005.tar.gz"
0.777714192867279,423930,54,"2010/RW2017.002_201005.tar.gz"
0.63455206155777,423932,54,"2010/RW2017.002_201005.tar.gz"
0.772849678993225,423928,54,"2010/RW2017.002_201005.tar.gz"
0.708729028701782,423931,54,"2010/RW2017.002_201005.tar.gz"
0.613114416599274,423933,54,"2010/RW2017.002_201005.tar.gz"
0.7608522772789,425254,54,"2010/RW2017.002_201005.tar.gz"
0.710170447826385,425256,54,"2010/RW2017.002_201005.tar.gz"
0.634053468704224,425258,54,"2010/RW2017.002_201005.tar.gz"
0.560144782066345,425260,54,"2010/RW2017.002_201005.tar.gz"
0.675949692726135,453102,54,"2010/RW2017.002_201005.tar.gz"
0.67748612165451,453103,54,"2010/RW2017.002_201005.tar.gz"
0.710430502891541,453105,54,"2010/RW2017.002_201005.tar.gz"
0.744151890277863,453107,54,"2010/RW2017.002_201005.tar.gz"
0.70412802696228,454429,54,"2010/RW2017.002_201005.tar.gz"
0.737651467323303,454430,54,"2010/RW2017.002_201005.tar.gz"
0.698960483074188,454431,54,"2010/RW2017.002_201005.tar.gz"
0.719343423843384,454433,54,"2010/RW2017.002_201005.tar.gz"
0.756120264530182,455754,54,"2010/RW2017.002_201005.tar.gz"
0.74802428483963,455756,54,"2010/RW2017.002_201005.tar.gz"
0.735870063304901,457080,54,"2010/RW2017.002_201005.tar.gz"
0.68960303068161,457082,54,"2010/RW2017.002_201005.tar.gz"
0.690817892551422,457083,54,"2010/RW2017.002_201005.tar.gz"
0.743645250797272,457085,54,"2010/RW2017.002_201005.tar.gz"
0,422602,55,"2010/RW2017.002_201005.tar.gz"
0,422604,55,"2010/RW2017.002_201005.tar.gz"
0,422606,55,"2010/RW2017.002_201005.tar.gz"
0,422607,55,"2010/RW2017.002_201005.tar.gz"
0,423929,55,"2010/RW2017.002_201005.tar.gz"
0,423930,55,"2010/RW2017.002_201005.tar.gz"
0,423932,55,"2010/RW2017.002_201005.tar.gz"
0,423928,55,"2010/RW2017.002_201005.tar.gz"
0,423931,55,"2010/RW2017.002_201005.tar.gz"
0,423933,55,"2010/RW2017.002_201005.tar.gz"
0.00698353163897991,425254,55,"2010/RW2017.002_201005.tar.gz"
0,425256,55,"2010/RW2017.002_201005.tar.gz"
0,425258,55,"2010/RW2017.002_201005.tar.gz"
0,425260,55,"2010/RW2017.002_201005.tar.gz"
0.249962270259857,453102,55,"2010/RW2017.002_201005.tar.gz"
0.259719341993332,453103,55,"2010/RW2017.002_201005.tar.gz"
0.286944955587387,453105,55,"2010/RW2017.002_201005.tar.gz"
0.291622191667557,453107,55,"2010/RW2017.002_201005.tar.gz"
0.332152277231216,454429,55,"2010/RW2017.002_201005.tar.gz"
0.374692320823669,454430,55,"2010/RW2017.002_201005.tar.gz"
0.394025713205338,454431,55,"2010/RW2017.002_201005.tar.gz"
0.375627011060715,454433,55,"2010/RW2017.002_201005.tar.gz"
0.313027709722519,455754,55,"2010/RW2017.002_201005.tar.gz"
0.402878552675247,455756,55,"2010/RW2017.002_201005.tar.gz"
0.303142607212067,457080,55,"2010/RW2017.002_201005.tar.gz"
0.411059856414795,457082,55,"2010/RW2017.002_201005.tar.gz"
0.485889554023743,457083,55,"2010/RW2017.002_201005.tar.gz"
0.463834583759308,457085,55,"2010/RW2017.002_201005.tar.gz"
0,422602,56,"2010/RW2017.002_201005.tar.gz"
0,422604,56,"2010/RW2017.002_201005.tar.gz"
0,422606,56,"2010/RW2017.002_201005.tar.gz"
0,422607,56,"2010/RW2017.002_201005.tar.gz"
0,423929,56,"2010/RW2017.002_201005.tar.gz"
0,423930,56,"2010/RW2017.002_201005.tar.gz"
0,423932,56,"2010/RW2017.002_201005.tar.gz"
0,423928,56,"2010/RW2017.002_201005.tar.gz"
0,423931,56,"2010/RW2017.002_201005.tar.gz"
0,423933,56,"2010/RW2017.002_201005.tar.gz"
0,425254,56,"2010/RW2017.002_201005.tar.gz"
0,425256,56,"2010/RW2017.002_201005.tar.gz"
0,425258,56,"2010/RW2017.002_201005.tar.gz"
0,425260,56,"2010/RW2017.002_201005.tar.gz"
0,453102,56,"2010/RW2017.002_201005.tar.gz"
0,453103,56,"2010/RW2017.002_201005.tar.gz"
0,453105,56,"2010/RW2017.002_201005.tar.gz"
0,453107,56,"2010/RW2017.002_201005.tar.gz"
0,454429,56,"2010/RW2017.002_201005.tar.gz"
0,454430,56,"2010/RW2017.002_201005.tar.gz"
0,454431,56,"2010/RW2017.002_201005.tar.gz"
0,454433,56,"2010/RW2017.002_201005.tar.gz"
