ID_bee_count;fullGenSpec;Gen;GenSpec;Det;Male;Female;Loc;TrapNo;Start;End;weekNumEnd;TrapLoc;Lat.WGS84;Long.WGS84;Elevation;EventCode;QualityCheck
10190;Lasioglossum interruptum (Panzer 1798);Lasioglossum;Lasioglossum interruptum;Creutzburg, F.;0;13;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10191;Lasioglossum minutulum (Schenck 1853);Lasioglossum;Lasioglossum minutulum;Creutzburg, F.;0;1;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10192;Lasioglossum morio (Fabricius 1793);Lasioglossum;Lasioglossum morio;Creutzburg, F.;0;2;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10193;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;2;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10194;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;2;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10195;Lasioglossum quadrinotatum (Kirby 1802);Lasioglossum;Lasioglossum quadrinotatum;Creutzburg, F.;0;1;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10196;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10197;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;0;1;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10198;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;0;2;FBG;06;2012-05-29;2012-06-12;24;FBG06;51,62104269;11,70150487;141;FBG06_20120612;0
10199;Andrena agilissima (Scopoli 1770);Andrena;Andrena agilissima;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10200;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;2;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10201;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10202;Andrena fulvicornis Schenck 1853;Andrena;Andrena fulvicornis;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10203;Andrena minutuloides Perkins 1914;Andrena;Andrena minutuloides;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10204;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;9;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10205;Andrena varians Rossi 1792;Andrena;Andrena varians;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10206;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;9;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10207;Bombus lapidarius (LinnÇ 1758);Bombus;Bombus lapidarius;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10208;Bombus lucorum (LinnÇ 1761);Bombus;Bombus lucorum;Creutzburg, F.;0;2;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10209;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;9;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10210;Hylaeus angustatus (Schenck 1861);Hylaeus;Hylaeus angustatus;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10211;Hylaeus communis Nylander 1852;Hylaeus;Hylaeus communis;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10212;Lasioglossum interruptum (Panzer 1798);Lasioglossum;Lasioglossum interruptum;Creutzburg, F.;0;12;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10213;Lasioglossum malachurum (Kirby 1802);Lasioglossum;Lasioglossum malachurum;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10214;Lasioglossum morio (Fabricius 1793);Lasioglossum;Lasioglossum morio;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10215;Lasioglossum parvulum (Schenck 1853);Lasioglossum;Lasioglossum parvulum;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10216;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10217;Nomada succincta Panzer 1798;Nomada;Nomada succincta;Creutzburg, F.;0;1;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10218;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;0;8;FBG;07;2012-05-29;2012-06-12;24;FBG07;51,62099614;11,72193893;143;FBG07_20120612;0
10219;Andrena curvungula Thomson 1870;Andrena;Andrena curvungula;Creutzburg, F.;0;1;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10220;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;0;1;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10221;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;5;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10222;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;5;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10223;Halictus scabiosae (Rossi 1790);Halictus;Halictus scabiosae;Creutzburg, F.;0;1;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10224;Lasioglossum lativentre (Schenck 1853);Lasioglossum;Lasioglossum lativentre;Creutzburg, F.;0;1;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10225;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;4;FBG;08;2012-05-29;2012-06-12;24;FBG08;51,62273889;11,7322244;124;FBG08_20120612;0
10226;Andrena anthrisci BlÅthgen 1925;Andrena;Andrena anthrisci;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10227;Andrena combinata (Christ 1791);Andrena;Andrena combinata;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10228;Andrena minutuloides Perkins 1914;Andrena;Andrena minutuloides;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10229;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;7;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10230;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;4;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10231;Bombus lapidarius (LinnÇ 1758);Bombus;Bombus lapidarius;Creutzburg, F.;0;3;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10232;Bombus pascuorum (Scopoli 1763);Bombus;Bombus pascuorum;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10233;Halictus subauratus (Rossi 1792);Halictus;Halictus subauratus;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10234;Hylaeus angustatus (Schenck 1861);Hylaeus;Hylaeus angustatus;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10235;Lasioglossum albipes (Fabricius 1781);Lasioglossum;Lasioglossum albipes;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10236;Lasioglossum leucopus (Kirby 1802);Lasioglossum;Lasioglossum leucopus;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10237;Lasioglossum morio (Fabricius 1793);Lasioglossum;Lasioglossum morio;Creutzburg, F.;0;2;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10238;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;4;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10239;Lasioglossum pygmaeum (Schenck 1853);Lasioglossum;Lasioglossum pygmaeum;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10240;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10241;Osmia aurulenta (Panzer 1799);Osmia;Osmia aurulenta;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10242;Osmia bicolor (Schrank 1781);Osmia;Osmia bicolor;Creutzburg, F.;0;1;FBG;09;2012-05-29;2012-06-12;24;FBG09;51,6157382;11,68020775;125;FBG09_20120612;0
10243;Andrena agilissima (Scopoli 1770);Andrena;Andrena agilissima;Creutzburg, F.;1;0;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10244;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10245;Andrena gravida Imhoff 1832;Andrena;Andrena gravida;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10246;Andrena minutuloides Perkins 1914;Andrena;Andrena minutuloides;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10247;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;1;8;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10248;Andrena niveata Friese 1887;Andrena;Andrena niveata;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10249;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;3;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10250;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10251;Halictus quadricinctus (Fabricius 1776);Halictus;Halictus quadricinctus;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10252;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10253;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;2;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10254;Lasioglossum pygmaeum (Schenck 1853);Lasioglossum;Lasioglossum pygmaeum;Creutzburg, F.;0;3;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10255;Lasioglossum quadrinotatum (Kirby 1802);Lasioglossum;Lasioglossum quadrinotatum;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10256;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;2;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10257;Nomada goodeniana (Kirby 1802);Nomada;Nomada goodeniana;Creutzburg, F.;0;2;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10258;Sphecodes ephippius (LinnÇ 1767);Sphecodes;Sphecodes ephippius;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10259;Sphecodes miniatus von Hagens 1882;Sphecodes;Sphecodes miniatus;Creutzburg, F.;0;1;FBG;10;2012-05-29;2012-06-12;24;FBG10;51,61414975;11,69470263;98;FBG10_20120612;0
10260;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10261;Andrena minutuloides Perkins 1914;Andrena;Andrena minutuloides;Creutzburg, F.;1;3;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10262;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10263;Andrena semilaevis PÇrez 1903;Andrena;Andrena semilaevis;Creutzburg, F.;1;0;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10264;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10265;Lasioglossum laticeps (Schenck 1868);Lasioglossum;Lasioglossum laticeps;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10266;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10267;Lasioglossum sabulosum (Warncke 1986);Lasioglossum;Lasioglossum sabulosum;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10268;Lasioglossum sexnotatum (Kirby 1802);Lasioglossum;Lasioglossum sexnotatum;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10269;Osmia brevicornis (Fabricius 1798);Osmia;Osmia brevicornis;Creutzburg, F.;0;1;FBG;11;2012-05-29;2012-06-12;24;FBG11;51,61259637;11,71492267;78;FBG11_20120612;0
10270;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;12;2012-05-29;2012-06-12;24;FBG12;51,61181359;11,72742702;74;FBG12_20120612;0
10271;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;1;FBG;12;2012-05-29;2012-06-12;24;FBG12;51,61181359;11,72742702;74;FBG12_20120612;0
10272;Andrena semilaevis PÇrez 1903;Andrena;Andrena semilaevis;Creutzburg, F.;1;0;FBG;12;2012-05-29;2012-06-12;24;FBG12;51,61181359;11,72742702;74;FBG12_20120612;0
10273;Andrena albofasciata Thomson 1970;Andrena;Andrena albofasciata;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10274;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;4;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10275;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;7;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10276;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10277;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10278;Lasioglossum malachurum (Kirby 1802);Lasioglossum;Lasioglossum malachurum;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10279;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;2;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10280;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10281;Sphecodes miniatus von Hagens 1882;Sphecodes;Sphecodes miniatus;Creutzburg, F.;0;1;FBG;13;2012-05-29;2012-06-12;24;FBG13;51,60468132;11,68298983;150;FBG13_20120612;0
10282;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10283;Andrena helvola (LinnÇ 1758);Andrena;Andrena helvola;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10284;Andrena minutuloides Perkins 1914;Andrena;Andrena minutuloides;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10285;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;4;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10286;Andrena proxima (Kirby 1802);Andrena;Andrena proxima;Creutzburg, F.;1;0;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10287;Bombus cryptarum (Fabricius 1775);Bombus;Bombus cryptarum;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10288;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10289;Hylaeus styriacus Fîrster 1871;Hylaeus;Hylaeus styriacus;Creutzburg, F.;1;0;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10290;Lasioglossum calceatum (Scopoli 1763);Lasioglossum;Lasioglossum calceatum;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10291;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;4;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10292;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10293;Sphecodes ephippius (LinnÇ 1767);Sphecodes;Sphecodes ephippius;Creutzburg, F.;0;1;FBG;14;2012-05-29;2012-06-12;24;FBG14;51,60533619;11,69539467;103;FBG14_20120612;0
10294;Andrena flavipes Panzer 1799;Andrena;Andrena flavipes;Creutzburg, F.;0;3;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10295;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;8;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10296;Andrena semilaevis PÇrez 1903;Andrena;Andrena semilaevis;Creutzburg, F.;0;1;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10297;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;1;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10298;Bombus lapidarius (LinnÇ 1758);Bombus;Bombus lapidarius;Creutzburg, F.;0;2;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10299;Bombus ruderarius (MÅller 1776);Bombus;Bombus ruderarius;Creutzburg, F.;0;1;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10300;Halictus langobardicus BlÅthgen 1944;Halictus;Halictus langobardicus;Creutzburg, F.;0;1;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10301;Lasioglossum laticeps (Schenck 1868);Lasioglossum;Lasioglossum laticeps;Creutzburg, F.;0;7;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10302;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;7;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10303;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;6;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10304;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;15;2012-05-29;2012-06-12;24;FBG15;51,60460388;11,72068173;96;FBG15_20120612;3
10305;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10306;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;5;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10307;Andrena scotica Perkins 1916;Andrena;Andrena scotica;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10308;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;6;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10309;Bombus lapidarius (LinnÇ 1758);Bombus;Bombus lapidarius;Creutzburg, F.;0;3;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10310;Halictus simplex BlÅthgen 1923;Halictus;Halictus simplex;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10311;Lasioglossum pauxillum (Schenck 1853);Lasioglossum;Lasioglossum pauxillum;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10312;Lasioglossum politum (Schenck 1853);Lasioglossum;Lasioglossum politum;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10313;Lasioglossum xanthopus (Kirby 1802);Lasioglossum;Lasioglossum xanthopus;Creutzburg, F.;0;1;FBG;16;2012-05-29;2012-06-12;24;FBG16;51,60528009;11,74548337;78;FBG16_20120612;0
10314;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;1;SST;01;2012-05-29;2012-06-12;24;SST01;51,39230551;11,70322951;177;SST01_20120612;0
10315;Andrena nigrospina Thomson 1872;Andrena;Andrena nigrospina;Creutzburg, F.;0;1;SST;01;2012-05-29;2012-06-12;24;SST01;51,39230551;11,70322951;177;SST01_20120612;0
10316;Apis mellifera LinnÇ 1758;Apis;Apis mellifera;Creutzburg, F.;0;1;SST;01;2012-05-29;2012-06-12;24;SST01;51,39230551;11,70322951;177;SST01_20120612;0
10317;Bombus lapidarius (LinnÇ 1758);Bombus;Bombus lapidarius;Creutzburg, F.;0;1;SST;01;2012-05-29;2012-06-12;24;SST01;51,39230551;11,70322951;177;SST01_20120612;0
10318;Andrena cineraria (LinnÇ 1758);Andrena;Andrena cineraria;Creutzburg, F.;0;2;SST;02;2012-05-29;2012-06-12;24;SST02;51,38860267;11,71461208;173;SST02_20120612;0
10319;Andrena nigroaenea (Kirby 1802);Andrena;Andrena nigroaenea;Creutzburg, F.;0;3;SST;02;2012-05-29;2012-06-12;24;SST02;51,38860267;11,71461208;173;SST02_20120612;0
10320;Andrena pilipes Fabricius 1781;Andrena;Andrena pilipes;Creutzburg, F.;0;1;SST;02;2012-05-29;2012-06-12;24;SST02;51,38860267;11,71461208;173;SST02_20120612;0
10321;Bombus hortorum (LinnÇ 1761);Bombus;Bombus hortorum;Creutzburg, F.;0;1;SST;02;2012-05-29;2012-06-12;24;SST02;51,38860267;11,71461208;173;SST02_20120612;0
10322;Bombus terrestris (LinnÇ 1758);Bombus;Bombus terrestris;Creutzburg, F.;0;1;SST;02;2012-05-29;2012-06-12;24;SST02;51,38860267;11,71461208;173;SST02_20120612;0
